"base_bgg_id","base_name","expansion_id","expansion_name","is_fan"
"30549","Pandemic","168703","Pandemic: State of Emergency","False"
"30549","Pandemic","221935","Pandemic: Survival Promos – Crisis Mitigator/Relocation Specialist","False"
"30549","Pandemic","382181","Pandemic: Teacher Promo Card","False"
"30549","Pandemic","48791","Pandemie: Uitbreiding ""De Generalist""","False"
"266524","PARKS","298729","Parks: Nightfall","False"
"266524","PARKS","291459","Parks: Season of Tantrum Promo Card","False"
"266524","PARKS","358854","Parks: Wildlife","False"
"163412","Patchwork","238617","Patchwork: 5x5 Bonuskarte","False"
"163412","Patchwork","257570","Patchwork: Automa","False"
"163412","Patchwork","403195","Patchwork: Dolle Decken","False"
"258779","Planet Unknown","437800","Planet Unknown: New Planets and Corporations","False"
"147299","Pocket Imperium","172574","Pocket Imperium: Mech Worlds","False"
"147299","Pocket Imperium","178629","Pocket Imperium: Prosperity","False"
"368017","Point City","399920","Point City: Kickstarter Promo Civic Tokens","False"
"274960","Point Salad","452724","Point Salad: Garnishes","False"
"156009","Port Royal","184025","Port Royal: Gambler Promo Card","False"
"156009","Port Royal","181899","Port Royal: Just One More Contract...","False"
"156009","Port Royal","219265","Port Royal: The Adventure Begins...","False"
"156009","Port Royal","186885","Stadt Land Spielt Limitierte Sonderdrucke 2015","False"
"156009","Port Royal","293240","Super Power","False"
"3076","Puerto Rico","286086","Deutscher Spielepreis Classic Goodie Box","False"
"3076","Puerto Rico","292912","Puerto Rico: Buccaneer","False"
"3076","Puerto Rico","12382","Puerto Rico: Expansion I – New Buildings","False"
"3076","Puerto Rico","159761","Puerto Rico: Expansion II – The Nobles","False"
"3076","Puerto Rico","270125","Puerto Rico: Expansions 1&2 – The New Buildings & The Nobles","False"
"3076","Puerto Rico","291423","Puerto Rico: Festival en Puerto Rico","False"
"3076","Puerto Rico","40688","Treasure Chest","False"
"159473","Quartermaster General","249522","Quartermaster General WW2: Prelude","False"
"159473","Quartermaster General","172561","Quartermaster General: Air Marshal","False"
"159473","Quartermaster General","193139","Quartermaster General: Alternate Histories","False"
"159473","Quartermaster General","172595","Quartermaster General: Prisoner Exchange promo tile","False"
"331979","Quartermaster General WW2: 2nd Edition","249522","Quartermaster General WW2: Prelude","False"
"331979","Quartermaster General WW2: 2nd Edition","312489","Quartermaster General WW2: Total War","False"
"232043","Queendomino","240909","Kingdomino: Age of Giants","False"
"232043","Queendomino","306171","Kingdomino: The Court","False"
"306881","Railroad Ink Challenge: Lush Green Edition","337505","Railroad Ink Challenge: Solo Board","False"
"306881","Railroad Ink Challenge: Lush Green Edition","357311","Railroad Ink: Additional Cards Pack","False"
"306881","Railroad Ink Challenge: Lush Green Edition","405689","Railroad Ink: Additional Players Pack","False"
"306881","Railroad Ink Challenge: Lush Green Edition","320731","Railroad Ink: Arcade Expansion Pack","False"
"306881","Railroad Ink Challenge: Lush Green Edition","400945","Railroad Ink: Archipelago Boards Set","False"
"306881","Railroad Ink Challenge: Lush Green Edition","430078","Railroad Ink: Brussel and Antwerpen Blueprint Promo Card","False"
"306881","Railroad Ink Challenge: Lush Green Edition","320730","Railroad Ink: Eldritch Expansion Pack","False"
"306881","Railroad Ink Challenge: Lush Green Edition","320737","Railroad Ink: Electricity Expansion Pack","False"
"306881","Railroad Ink Challenge: Lush Green Edition","320734","Railroad Ink: Engineer Expansion Pack","False"
"306881","Railroad Ink Challenge: Lush Green Edition","339247","Railroad Ink: Epic & Giant Boards Set","False"
"306881","Railroad Ink Challenge: Lush Green Edition","372326","Railroad Ink: Essen 2022 Blueprint Promo Card","False"
"306881","Railroad Ink Challenge: Lush Green Edition","320735","Railroad Ink: Futuristic Expansion Pack","False"
"306881","Railroad Ink Challenge: Lush Green Edition","320736","Railroad Ink: Sky Expansion Pack","False"
"306881","Railroad Ink Challenge: Lush Green Edition","320732","Railroad Ink: Underground Expansion Pack","False"
"306881","Railroad Ink Challenge: Lush Green Edition","430079","Railroad Ink: Utrecht and Amsterdam Blueprint Promo Card","False"
"242684","Reavers of Midgard","376622","Reavers of Midgard: Dan of All Trades Promo Cards","False"
"242684","Reavers of Midgard","309223","Reavers of Midgard: Finnish Linens Promo Cards","False"
"242684","Reavers of Midgard","379762","Reavers of Midgard: Gods and Prophets","False"
"242684","Reavers of Midgard","355871","Reavers of Midgard: Hnefatafl Promo Cards","False"
"242684","Reavers of Midgard","323331","Reavers of Midgard: Mara Promo Cards","False"
"242684","Reavers of Midgard","323683","Reavers of Midgard: Tablet of Mischief Promo Card","False"
"242684","Reavers of Midgard","323688","Reavers of Midgard: Tablet of Wrath Promo Card","False"
"242684","Reavers of Midgard","359336","Reavers of Midgard: Tafel der Wiedergeburt","False"
"428099","Revenant","473375","Revenant: Reason and Faith","False"
"334931","Robinson Crusoe: Adventures on the Cursed Island – Collector's Edition (Gamefound Edition)","204573","Brettspiel Adventskalender 2016","False"
"334931","Robinson Crusoe: Adventures on the Cursed Island – Collector's Edition (Gamefound Edition)","269742","Robinson Crusoe: Adventures on the Cursed Island – ""Adventure in Neverland"" Junior Scenario","False"
"334931","Robinson Crusoe: Adventures on the Cursed Island – Collector's Edition (Gamefound Edition)","210429","Robinson Crusoe: Adventures on the Cursed Island – ""Poachers"" Scenario","False"
"334931","Robinson Crusoe: Adventures on the Cursed Island – Collector's Edition (Gamefound Edition)","264179","Robinson Crusoe: Adventures on the Cursed Island – ""Time Travel"" Scenario","False"
"334931","Robinson Crusoe: Adventures on the Cursed Island – Collector's Edition (Gamefound Edition)","162959","Robinson Crusoe: Adventures on the Cursed Island – ""Tracing Doctor Livingstone"" Scenario","False"
"334931","Robinson Crusoe: Adventures on the Cursed Island – Collector's Edition (Gamefound Edition)","170907","Robinson Crusoe: Adventures on the Cursed Island – ""Treasure Island"" Junior Scenario","False"
"334931","Robinson Crusoe: Adventures on the Cursed Island – Collector's Edition (Gamefound Edition)","149350","Robinson Crusoe: Adventures on the Cursed Island – Additional Beast Cards","False"
"334931","Robinson Crusoe: Adventures on the Cursed Island – Collector's Edition (Gamefound Edition)","336301","Robinson Crusoe: Adventures on the Cursed Island – Companion App Pack #01: Loury Totems","False"
"334931","Robinson Crusoe: Adventures on the Cursed Island – Collector's Edition (Gamefound Edition)","336302","Robinson Crusoe: Adventures on the Cursed Island – Companion App Pack #02: Pirate's Map","False"
"334931","Robinson Crusoe: Adventures on the Cursed Island – Collector's Edition (Gamefound Edition)","336304","Robinson Crusoe: Adventures on the Cursed Island – Companion App Pack #03: Rotten Wounds","False"
"334931","Robinson Crusoe: Adventures on the Cursed Island – Collector's Edition (Gamefound Edition)","189832","Robinson Crusoe: Adventures on the Cursed Island – Crewmen Deck I","False"
"334931","Robinson Crusoe: Adventures on the Cursed Island – Collector's Edition (Gamefound Edition)","179658","Robinson Crusoe: Adventures on the Cursed Island – Discovery Tokens","False"
"334931","Robinson Crusoe: Adventures on the Cursed Island – Collector's Edition (Gamefound Edition)","286649","Robinson Crusoe: Adventures on the Cursed Island – Discovery Tokens Set II","False"
"334931","Robinson Crusoe: Adventures on the Cursed Island – Collector's Edition (Gamefound Edition)","270716","Robinson Crusoe: Adventures on the Cursed Island – Early Launch Kit","False"
"334931","Robinson Crusoe: Adventures on the Cursed Island – Collector's Edition (Gamefound Edition)","220964","Robinson Crusoe: Adventures on the Cursed Island – Event Cards","False"
"334931","Robinson Crusoe: Adventures on the Cursed Island – Collector's Edition (Gamefound Edition)","168588","Robinson Crusoe: Adventures on the Cursed Island – Gamer Character","False"
"334931","Robinson Crusoe: Adventures on the Cursed Island – Collector's Edition (Gamefound Edition)","239151","Robinson Crusoe: Adventures on the Cursed Island – Herb Garden and Pen","False"
"334931","Robinson Crusoe: Adventures on the Cursed Island – Collector's Edition (Gamefound Edition)","263875","Robinson Crusoe: Adventures on the Cursed Island – Hunting Adventures","False"
"334931","Robinson Crusoe: Adventures on the Cursed Island – Collector's Edition (Gamefound Edition)","175182","Robinson Crusoe: Adventures on the Cursed Island – Hunting Dog","False"
"334931","Robinson Crusoe: Adventures on the Cursed Island – Collector's Edition (Gamefound Edition)","249535","Robinson Crusoe: Adventures on the Cursed Island – In-Store Event Kit","False"
"334931","Robinson Crusoe: Adventures on the Cursed Island – Collector's Edition (Gamefound Edition)","256211","Robinson Crusoe: Adventures on the Cursed Island – Mystery Cards I","False"
"334931","Robinson Crusoe: Adventures on the Cursed Island – Collector's Edition (Gamefound Edition)","238391","Robinson Crusoe: Adventures on the Cursed Island – Mystery Tales","False"
"334931","Robinson Crusoe: Adventures on the Cursed Island – Collector's Edition (Gamefound Edition)","452435","Robinson Crusoe: Adventures on the Cursed Island – Pearl Hunting Scenario","False"
"334931","Robinson Crusoe: Adventures on the Cursed Island – Collector's Edition (Gamefound Edition)","168032","Robinson Crusoe: Adventures on the Cursed Island – Promo Pack","False"
"334931","Robinson Crusoe: Adventures on the Cursed Island – Collector's Edition (Gamefound Edition)","270101","Robinson Crusoe: Adventures on the Cursed Island – Ready for Anything 2","False"
"334931","Robinson Crusoe: Adventures on the Cursed Island – Collector's Edition (Gamefound Edition)","213221","Robinson Crusoe: Adventures on the Cursed Island – Runch Mini Expansion","False"
"334931","Robinson Crusoe: Adventures on the Cursed Island – Collector's Edition (Gamefound Edition)","336347","Robinson Crusoe: Adventures on the Cursed Island – Sailor & Gamer Pack","False"
"334931","Robinson Crusoe: Adventures on the Cursed Island – Collector's Edition (Gamefound Edition)","156823","Robinson Crusoe: Adventures on the Cursed Island – Sailor Character","False"
"334931","Robinson Crusoe: Adventures on the Cursed Island – Collector's Edition (Gamefound Edition)","156413","Robinson Crusoe: Adventures on the Cursed Island – Searching the Beach","False"
"334931","Robinson Crusoe: Adventures on the Cursed Island – Collector's Edition (Gamefound Edition)","180550","Robinson Crusoe: Adventures on the Cursed Island – Secret Trait Cards","False"
"334931","Robinson Crusoe: Adventures on the Cursed Island – Collector's Edition (Gamefound Edition)","258682","Robinson Crusoe: Adventures on the Cursed Island – Shelter Upgrades","False"
"334931","Robinson Crusoe: Adventures on the Cursed Island – Collector's Edition (Gamefound Edition)","336303","Robinson Crusoe: Adventures on the Cursed Island – Special Roof Tiles","False"
"334931","Robinson Crusoe: Adventures on the Cursed Island – Collector's Edition (Gamefound Edition)","350197","Robinson Crusoe: Adventures on the Cursed Island – Special Weapon Tiles","False"
"334931","Robinson Crusoe: Adventures on the Cursed Island – Collector's Edition (Gamefound Edition)","162604","Robinson Crusoe: Adventures on the Cursed Island – Spyglass of Illusory Hope","False"
"334931","Robinson Crusoe: Adventures on the Cursed Island – Collector's Edition (Gamefound Edition)","299441","Robinson Crusoe: Adventures on the Cursed Island – The Book of Adventures","False"
"334931","Robinson Crusoe: Adventures on the Cursed Island – Collector's Edition (Gamefound Edition)","336650","Robinson Crusoe: Adventures on the Cursed Island – The Book of Adventures (Gamefound Edition)","False"
"334931","Robinson Crusoe: Adventures on the Cursed Island – Collector's Edition (Gamefound Edition)","132445","Robinson Crusoe: Adventures on the Cursed Island – Trait Cards I","False"
"334931","Robinson Crusoe: Adventures on the Cursed Island – Collector's Edition (Gamefound Edition)","304337","Robinson Crusoe: Adventures on the Cursed Island – Treasure Chest","False"
"334931","Robinson Crusoe: Adventures on the Cursed Island – Collector's Edition (Gamefound Edition)","272644","Robinson Crusoe: Adventures on the Cursed Island – Volcano Tile Promo","False"
"334931","Robinson Crusoe: Adventures on the Cursed Island – Collector's Edition (Gamefound Edition)","144722","Robinson Crusoe: Adventures on the Cursed Island – Voyage of the Beagle (Vol. 1)","False"
"334931","Robinson Crusoe: Adventures on the Cursed Island – Collector's Edition (Gamefound Edition)","185797","Robinson Crusoe: Schatzkiste","False"
"811","Rummikub","169466","Original Rummikub Ergänzungs-Set für 5 und 6 Spieler","False"
"169786","Scythe","276229","Scythe: Bonus Promo Pack – 6 Promo Encounter Cards numbers 37-42","False"
"169786","Scythe","262151","Scythe: Encounters","False"
"169786","Scythe","199727","Scythe: Invaders from Afar","False"
"169786","Scythe","279304","Scythe: Modular Board","False"
"169786","Scythe","211731","Scythe: Promo Pack #1 – Encounter Cards 29-32","False"
"169786","Scythe","221033","Scythe: Promo Pack #11 – Encounter Card 39","False"
"169786","Scythe","232176","Scythe: Promo Pack #12 – Encounter Card 40","False"
"169786","Scythe","232087","Scythe: Promo Pack #13 – Encounter Card 41","False"
"169786","Scythe","237663","Scythe: Promo Pack #14 – Encounter Card 42","False"
"169786","Scythe","205121","Scythe: Promo Pack #2 – Encounter Cards 33-36","False"
"169786","Scythe","211732","Scythe: Promo Pack #3 – Objective Cards 24-27","False"
"169786","Scythe","211733","Scythe: Promo Pack #4 – Factory Cards 13-18","False"
"169786","Scythe","212879","Scythe: Promo Pack #6 – Encounter Card 37","False"
"169786","Scythe","204984","Scythe: Promo Pack #7 – Encounter Card 38","False"
"169786","Scythe","242277","Scythe: The Rise of Fenris","False"
"169786","Scythe","223555","Scythe: The Wind Gambit","False"
"343900","Senjutsu: Battle For Japan","419965","Senjutsu: Battle For Japan – Daimyo's Castle","False"
"343900","Senjutsu: Battle For Japan","359043","Senjutsu: Battle For Japan – Legends of Japan","False"
"343900","Senjutsu: Battle For Japan","349470","Senjutsu: Battle For Japan – The Gathering Storm","False"
"343900","Senjutsu: Battle For Japan","349468","Senjutsu: Battle For Japan – The Ghost in the Night","False"
"343900","Senjutsu: Battle For Japan","349493","Senjutsu: Battle For Japan – The Shadow Under Steel","False"
"343900","Senjutsu: Battle For Japan","359042","Senjutsu: Battle For Japan – The Wolf At The Door","False"
"343900","Senjutsu: Battle For Japan","359041","Senjutsu: Battle For Japan – When Two Worlds Collide","False"
"343900","Senjutsu: Battle For Japan","381141","Senjutsu: Battle For Japan – Winds of Change","False"
"418059","SETI: Search for Extraterrestrial Intelligence","456891","SETI: Search for Extraterrestrial Intelligence – DLR Promo Card","False"
"418059","SETI: Search for Extraterrestrial Intelligence","477189","SETI: Search for Extraterrestrial Intelligence – Drake Equation Promo Card","False"
"418059","SETI: Search for Extraterrestrial Intelligence","437940","SETI: Search for Extraterrestrial Intelligence – Gateway to Mars Promo Card","False"
"418059","SETI: Search for Extraterrestrial Intelligence","430027","SETI: Search for Extraterrestrial Intelligence – Pluto Promo Card","False"
"418059","SETI: Search for Extraterrestrial Intelligence","445048","SETI: Space Agencies","False"
"418059","SETI: Search for Extraterrestrial Intelligence","453310","SETI: Space Agencies – Space Agencies Promo Card","False"
"202426","Sidereal Confluence","456634","Sidereal Confluence: Proliferation","False"
"255984","Sleeping Gods","287670","Sleeping Gods: Dungeons","False"
"255984","Sleeping Gods","376880","Sleeping Gods: Lightning Staff Promo Card","False"
"255984","Sleeping Gods","309222","Sleeping Gods: Saxophone Promo Card","False"
"255984","Sleeping Gods","328319","Sleeping Gods: The Secret Cabal Gaming Podcast Promos","False"
"255984","Sleeping Gods","283766","Sleeping Gods: Tides of Ruin","False"
"255984","Sleeping Gods","327987","Sleeping Gods: Zokmere Polearm Promo Card","False"
"361284","Sleeping Gods: Distant Skies (Gamefound Edition)","382649","Sleeping Gods: Distant Skies – Skis and Poles Promo Card","False"
"299178","Small Railroad Empires","395253","Small Railroad Empires: Achievement Cards Promo Pack","False"
"299178","Small Railroad Empires","395255","Small Railroad Empires: Loyal Partner Promo","False"
"299178","Small Railroad Empires","332597","Small Railroad Empires: Scenario Pack 2","False"
"284616","Small Samurai Empires","476925","Samurai Empires: Eiyū","False"
"329228","Solar Sphere","355328","Solar Sphere: Expansions","False"
"329228","Solar Sphere","373926","Solar Sphere: Kickstarter Promos","False"
"274037","Solar Storm","315945","Solar Storm: Alternative Rooms Mini Expansion","False"
"274037","Solar Storm","315947","Solar Storm: Damage Control Mini Expansion","False"
"249689","Sovereign Skies","295686","Sovereign Skies: Cosmic Calamity","False"
"249689","Sovereign Skies","431796","Sovereign Skies: Expansions","False"
"249689","Sovereign Skies","295684","Sovereign Skies: Houses Rising","False"
"249689","Sovereign Skies","295685","Sovereign Skies: Tides of Triumph","False"
"38453","Space Alert","61492","Space Alert: The New Frontier","False"
"242302","Space Base","453739","Dead Reckoning: Other Games Promo Pack","False"
"242302","Space Base","475770","Space Base: A.E.G. Electrify 09-2026 Promo Card","False"
"242302","Space Base","322546","Space Base: Biodome","False"
"242302","Space Base","277564","Space Base: Command Station","False"
"242302","Space Base","359273","Space Base: Dead Reckoning Promo Cards","False"
"242302","Space Base","277286","Space Base: Dreadnaught Promo Pack","False"
"242302","Space Base","388569","Space Base: Genesis","False"
"242302","Space Base","266483","Space Base: The Emergence of Shy Pluto","False"
"242302","Space Base","349810","Space Base: The Mysteries of Terra Proxima","False"
"242302","Space Base","368444","Space Base: U.E.C. John D Clair Promo Card","False"
"242302","Space Base","449898","Space Base: Velocity","False"
"123096","Space Cadets","132524","Space Cadets: Promo Pack","False"
"123096","Space Cadets","155190","Space Cadets: Resistance Is Mostly Futile","False"
"124827","Space Cadets: Away Missions","172311","Space Cadets: Away Missions – Promo Cards","False"
"124827","Space Cadets: Away Missions","180589","Space Cadets: Away Missions – Promo Scenarios and Illustrations Book","False"
"142079","Space Cadets: Dice Duel","155072","Space Cadets: Dice Duel – Die Fighter","False"
"142079","Space Cadets: Dice Duel","168589","Space Cadets: Dice Duel – Drive Thru Promo","False"
"84419","Space Empires 4X","316050","Space Empires: All Good Things","False"
"84419","Space Empires 4X","151979","Space Empires: Replicators","False"
"375459","Speakeasy","450413","Speakeasy: Upgrade Pack","False"
"178044","Star Empires","267360","Small Star Empires: 5-6 Player Expansion","False"
"178044","Star Empires","267369","Small Star Empires: Civilization and Tiles Pack","False"
"178044","Star Empires","244983","Small Star Empires: Dawn of Discoveries","False"
"178044","Star Empires","269461","Small Star Empires: Fate of the Galaxy","False"
"178044","Star Empires","267366","Small Star Empires: Supermassive Black Hole","False"
"178044","Star Empires","244884","Small Star Empires: The Galactic Divide","False"
"147020","Star Realms","255584","Star Realms: Ace of Aces","False"
"147020","Star Realms","200427","Star Realms: Admiral's Tabletop Promo Card","False"
"147020","Star Realms","282955","Star Realms: Assault Shuttle","False"
"147020","Star Realms","198025","Star Realms: Battle Barge Promo Card","False"
"147020","Star Realms","255243","Star Realms: Battle Screecher Promo Card","False"
"147020","Star Realms","156755","Star Realms: BGG Store Promo Set One","False"
"147020","Star Realms","160970","Star Realms: BGG Store Promo Set Two","False"
"147020","Star Realms","409497","Star Realms: Blob Turkey Promo Card","False"
"147020","Star Realms","198027","Star Realms: Breeding Site Promo Card","False"
"147020","Star Realms","369431","Star Realms: Castle Promo Card","False"
"147020","Star Realms","233899","Star Realms: Coalition Tower Promo Card","False"
"147020","Star Realms","231374","Star Realms: Command Deck – Lost Fleet","False"
"147020","Star Realms","231376","Star Realms: Command Deck – The Alignment","False"
"147020","Star Realms","231369","Star Realms: Command Deck – The Alliance","False"
"147020","Star Realms","231370","Star Realms: Command Deck – The Coalition","False"
"147020","Star Realms","231371","Star Realms: Command Deck – The Pact","False"
"147020","Star Realms","231372","Star Realms: Command Deck – The Union","False"
"147020","Star Realms","231373","Star Realms: Command Deck – The Unity","False"
"147020","Star Realms","179025","Star Realms: Cosmic Gambit Set","False"
"147020","Star Realms","166702","Star Realms: Crisis – Bases & Battleships","False"
"147020","Star Realms","166707","Star Realms: Crisis – Events","False"
"147020","Star Realms","166704","Star Realms: Crisis – Fleets & Fortresses","False"
"147020","Star Realms","166708","Star Realms: Crisis – Heroes","False"
"147020","Star Realms","326885","Star Realms: Disposal Bot Promo Card","False"
"147020","Star Realms","255240","Star Realms: Federal Transport","False"
"147020","Star Realms","369454","Star Realms: Finder Promo Card","False"
"147020","Star Realms","255245","Star Realms: Fortress Oblivion Promo Card","False"
"147020","Star Realms","306504","Star Realms: Frontier Hawk Promo Card","False"
"147020","Star Realms","257613","Star Realms: Frontiers – Kickstarter Promo Pack","False"
"147020","Star Realms","158957","Star Realms: Gambit Set","False"
"147020","Star Realms","167549","Star Realms: Game Day Pack (May – July)","False"
"147020","Star Realms","168401","Star Realms: Game Day Pack (Season 2)","False"
"147020","Star Realms","287290","Star Realms: High Alert – First Strike","False"
"147020","Star Realms","287286","Star Realms: High Alert – Heroes","False"
"147020","Star Realms","287284","Star Realms: High Alert – Invasion","False"
"147020","Star Realms","287289","Star Realms: High Alert – Requisition","False"
"147020","Star Realms","287287","Star Realms: High Alert – Tech","False"
"147020","Star Realms","296450","Star Realms: Interceptor Promo Card","False"
"147020","Star Realms","255242","Star Realms: Megahauler Promo Card","False"
"147020","Star Realms","231021","Star Realms: Merc Battlecruiser Promo Card","False"
"147020","Star Realms","355648","Star Realms: Merc Captain Garcia Promo Card","False"
"147020","Star Realms","252679","Star Realms: Merc Destroyer Promo Card","False"
"147020","Star Realms","263667","Star Realms: Merc Tower Promo Card","False"
"147020","Star Realms","172403","Star Realms: Mercenary Garrison Promo Card","False"
"147020","Star Realms","258592","Star Realms: Pact Cutter Promo Card","False"
"147020","Star Realms","203074","Star Realms: Promo Pack I","False"
"147020","Star Realms","219507","Star Realms: Rescue Run Promo Card","False"
"147020","Star Realms","369652","Star Realms: Rise of Empire – Kickstarter Promo Pack","False"
"147020","Star Realms","378589","Star Realms: Rise of Empire – Locked Promo Pack","False"
"147020","Star Realms","224182","Star Realms: Scenarios","False"
"147020","Star Realms","195557","Star Realms: Security Craft Promo Card","False"
"147020","Star Realms","264077","Star Realms: Seeker Promo Card","False"
"147020","Star Realms","399092","Star Realms: Star Captain Starla Promo","False"
"147020","Star Realms","255244","Star Realms: Starbase Omega Promo Card","False"
"147020","Star Realms","164343","Star Realms: Starmarket Promo Card","False"
"147020","Star Realms","231375","Star Realms: Stellar Allies Pack","False"
"147020","Star Realms","255241","Star Realms: Stellar Ray","False"
"147020","Star Realms","363017","Star Realms: Stingray Promo Card","False"
"147020","Star Realms","280383","Star Realms: Tanker Promo Card","False"
"147020","Star Realms","182075","Star Realms: The Ark Promo Card","False"
"147020","Star Realms","369151","Star Realms: Tournament Kit Season 3","False"
"147020","Star Realms","369150","Star Realms: Tournament Kit Season 5","False"
"147020","Star Realms","229721","Star Realms: Union Drone","False"
"147020","Star Realms","208503","Star Realms: United – Assault","False"
"147020","Star Realms","208501","Star Realms: United – Command","False"
"147020","Star Realms","202247","Star Realms: United – Heroes","False"
"147020","Star Realms","208502","Star Realms: United – Missions","False"
"147020","Star Realms","258810","Star Realms: Universal Storage Box","False"
"147020","Star Realms","369456","Star Realms: Warlord Promo Card","False"
"147020","Star Realms","202862","Star Realms: Year Two Promo Cards","False"
"147020","Star Realms","339751","Звёздные империи: Альянс (Star Realms: United)","False"
"147020","Star Realms","475890","Звёздные империи: Боевая тревога (Star Realms: High Alert)","False"
"147020","Star Realms","352237","Звёздные империи: Гамбит (Star Realms: Gambit)","False"
"147020","Star Realms","378739","Звёздные империи: Командиры (Star Realms: Commanders)","False"
"182631","Star Realms: Colony Wars","200427","Star Realms: Admiral's Tabletop Promo Card","False"
"182631","Star Realms: Colony Wars","282955","Star Realms: Assault Shuttle","False"
"182631","Star Realms: Colony Wars","198025","Star Realms: Battle Barge Promo Card","False"
"182631","Star Realms: Colony Wars","255243","Star Realms: Battle Screecher Promo Card","False"
"182631","Star Realms: Colony Wars","156755","Star Realms: BGG Store Promo Set One","False"
"182631","Star Realms: Colony Wars","160970","Star Realms: BGG Store Promo Set Two","False"
"182631","Star Realms: Colony Wars","198027","Star Realms: Breeding Site Promo Card","False"
"182631","Star Realms: Colony Wars","369431","Star Realms: Castle Promo Card","False"
"182631","Star Realms: Colony Wars","231374","Star Realms: Command Deck – Lost Fleet","False"
"182631","Star Realms: Colony Wars","231376","Star Realms: Command Deck – The Alignment","False"
"182631","Star Realms: Colony Wars","231369","Star Realms: Command Deck – The Alliance","False"
"182631","Star Realms: Colony Wars","231370","Star Realms: Command Deck – The Coalition","False"
"182631","Star Realms: Colony Wars","231371","Star Realms: Command Deck – The Pact","False"
"182631","Star Realms: Colony Wars","231372","Star Realms: Command Deck – The Union","False"
"182631","Star Realms: Colony Wars","231373","Star Realms: Command Deck – The Unity","False"
"182631","Star Realms: Colony Wars","179025","Star Realms: Cosmic Gambit Set","False"
"182631","Star Realms: Colony Wars","166702","Star Realms: Crisis – Bases & Battleships","False"
"182631","Star Realms: Colony Wars","166707","Star Realms: Crisis – Events","False"
"182631","Star Realms: Colony Wars","166704","Star Realms: Crisis – Fleets & Fortresses","False"
"182631","Star Realms: Colony Wars","166708","Star Realms: Crisis – Heroes","False"
"182631","Star Realms: Colony Wars","326885","Star Realms: Disposal Bot Promo Card","False"
"182631","Star Realms: Colony Wars","255240","Star Realms: Federal Transport","False"
"182631","Star Realms: Colony Wars","369454","Star Realms: Finder Promo Card","False"
"182631","Star Realms: Colony Wars","255245","Star Realms: Fortress Oblivion Promo Card","False"
"182631","Star Realms: Colony Wars","306504","Star Realms: Frontier Hawk Promo Card","False"
"182631","Star Realms: Colony Wars","257613","Star Realms: Frontiers – Kickstarter Promo Pack","False"
"182631","Star Realms: Colony Wars","158957","Star Realms: Gambit Set","False"
"182631","Star Realms: Colony Wars","167549","Star Realms: Game Day Pack (May – July)","False"
"182631","Star Realms: Colony Wars","168401","Star Realms: Game Day Pack (Season 2)","False"
"182631","Star Realms: Colony Wars","287290","Star Realms: High Alert – First Strike","False"
"182631","Star Realms: Colony Wars","287286","Star Realms: High Alert – Heroes","False"
"182631","Star Realms: Colony Wars","287284","Star Realms: High Alert – Invasion","False"
"182631","Star Realms: Colony Wars","287289","Star Realms: High Alert – Requisition","False"
"182631","Star Realms: Colony Wars","287287","Star Realms: High Alert – Tech","False"
"182631","Star Realms: Colony Wars","296450","Star Realms: Interceptor Promo Card","False"
"182631","Star Realms: Colony Wars","231021","Star Realms: Merc Battlecruiser Promo Card","False"
"182631","Star Realms: Colony Wars","355648","Star Realms: Merc Captain Garcia Promo Card","False"
"182631","Star Realms: Colony Wars","172403","Star Realms: Mercenary Garrison Promo Card","False"
"182631","Star Realms: Colony Wars","258592","Star Realms: Pact Cutter Promo Card","False"
"182631","Star Realms: Colony Wars","203074","Star Realms: Promo Pack I","False"
"182631","Star Realms: Colony Wars","224182","Star Realms: Scenarios","False"
"182631","Star Realms: Colony Wars","195557","Star Realms: Security Craft Promo Card","False"
"182631","Star Realms: Colony Wars","255244","Star Realms: Starbase Omega Promo Card","False"
"182631","Star Realms: Colony Wars","164343","Star Realms: Starmarket Promo Card","False"
"182631","Star Realms: Colony Wars","231375","Star Realms: Stellar Allies Pack","False"
"182631","Star Realms: Colony Wars","255241","Star Realms: Stellar Ray","False"
"182631","Star Realms: Colony Wars","363017","Star Realms: Stingray Promo Card","False"
"182631","Star Realms: Colony Wars","280383","Star Realms: Tanker Promo Card","False"
"182631","Star Realms: Colony Wars","182075","Star Realms: The Ark Promo Card","False"
"182631","Star Realms: Colony Wars","369151","Star Realms: Tournament Kit Season 3","False"
"182631","Star Realms: Colony Wars","369150","Star Realms: Tournament Kit Season 5","False"
"182631","Star Realms: Colony Wars","229721","Star Realms: Union Drone","False"
"182631","Star Realms: Colony Wars","208503","Star Realms: United – Assault","False"
"182631","Star Realms: Colony Wars","208501","Star Realms: United – Command","False"
"182631","Star Realms: Colony Wars","202247","Star Realms: United – Heroes","False"
"182631","Star Realms: Colony Wars","208502","Star Realms: United – Missions","False"
"182631","Star Realms: Colony Wars","258810","Star Realms: Universal Storage Box","False"
"182631","Star Realms: Colony Wars","369456","Star Realms: Warlord Promo Card","False"
"182631","Star Realms: Colony Wars","202862","Star Realms: Year Two Promo Cards","False"
"182631","Star Realms: Colony Wars","339751","Звёздные империи: Альянс (Star Realms: United)","False"
"182631","Star Realms: Colony Wars","475890","Звёздные империи: Боевая тревога (Star Realms: High Alert)","False"
"182631","Star Realms: Colony Wars","352237","Звёздные империи: Гамбит (Star Realms: Gambit)","False"
